,product_link,product_title,price_usd,condition,time_sold
29,https://www.ebay.com/itm/Super-Mario-World-2-Yoshis-Island-SNES-Super-Nintendo-Authentic-Cart-Tested/233330433070?epid=4967&hash=item365393dc2e:g:LIEAAOSwcTddbYN-,None,6.49/ea,New,"Sep 06, 2019 15:02:53 PDT "
30,https://www.ebay.com/itm/Super-Mario-World-2-Yoshis-Island-for-Super-Nintendo-SNES-Game-Authentic/264453955925?epid=4967&hash=item3d92af2155:g:XaUAAOSw1EBdcHJx,None,6.49/ea,New,"Sep 06, 2019 15:02:53 PDT "
31,https://www.ebay.com/itm/Super-Mario-World-2-Yoshis-Island-SNES-Super-Nintendo-Game-Case-Box-Cover-New/302849944111?hash=item4683436a2f:m:m0ZrZ-VsuwawJL-3W9QE4Rg,Super Mario World 2: Yoshi's Island SNES Super Nintendo Game Case Box Cover New!,4.99,New,"Sep 06, 2019 15:02:53 PDT "
32,https://www.ebay.com/itm/Super-Mario-World-2-Yoshis-Island-Super-Nintendo-SNES-1995-MANUAL/333289037248?epid=4967&hash=item4d99931dc0:g:i4gAAOSwm3ldSIsA,None,4.99,New,"Sep 06, 2019 15:02:53 PDT "
33,https://www.ebay.com/itm/SUPER-MARIO-WORLD-MARIO-WORLD-2-YOSHIS-ISLAND-both-games-SUPER-NINTENDO-SNES/401808230022?epid=4967&hash=item5d8da30686:g:kOUAAOSwwZtdIkuN,None,4.99,New,"Sep 06, 2019 15:02:53 PDT "
34,https://www.ebay.com/itm/Super-Mario-World-2-Yoshis-Island-Super-Nintendo-Game-Only/254348501894?epid=4967&hash=item3b385a2386:m:mRsOUzaXbtyxNKJ96dT1Pgg,None,4.99,New,"Sep 06, 2019 15:02:53 PDT "
35,https://www.ebay.com/itm/Super-Mario-World-2-Yoshis-Island-Super-Nintendo-Entertainment-System-1995/174002991112?epid=4967&hash=item288362f008:g:HhIAAOSwVLVdW1Wu,None,4.99,New,"Sep 06, 2019 15:02:53 PDT "
36,https://www.ebay.com/itm/Super-Mario-World-2-Yoshis-Island-Super-Nintendo-SNES-VIDEO-GAME-CIB-COMPLETE/323904372258?epid=4967&hash=item4b6a347e22:g:G-MAAOSwP2ddb6Ph,None,4.99,New,"Sep 06, 2019 15:02:53 PDT "
37,https://www.ebay.com/itm/SUPER-MARIO-WORLD-2-YOSHIS-ISLAND-SUPER-NINTENDO-SNES-FREE-FAST-SHIPPING-A-1/163845468069?hash=item2625f36fa5:g:7ucAAOSweGRdbjUr,SUPER MARIO WORLD 2 YOSHI'S ISLAND SUPER NINTENDO SNES FREE FAST SHIPPING! A-1,21.99,Good,"Sep 03, 2019 16:24:44 PDT "
38,https://www.ebay.com/itm/Super-Mario-World-2-Yoshis-Island-for-Super-Nintendo-SNES-Game/163838850195?epid=4967&hash=item26258e7493:g:p6MAAOSw3ZhdaBcD,None,21.99,Good,"Sep 03, 2019 16:24:44 PDT "
